26,0.023378,0.966307,0.17805
44,0.023866,0.96472,0.178539
59,0.023134,0.964353,0.18098
78,0.02289,0.96533,0.180858
93,0.0235,0.964353,0.178295
110,0.024354,0.963865,0.179271
127,0.022035,0.967527,0.181224
143,0.020204,0.963255,0.178661
161,0.020448,0.964964,0.17683
177,0.022768,0.963621,0.177318
194,0.0235,0.967649,0.17683
209,0.022523,0.966062,0.179637
227,0.022035,0.966062,0.172923
242,0.022768,0.964964,0.178417
261,0.020326,0.964231,0.180004
276,0.021303,0.96472,0.177684
294,0.023134,0.965208,0.17744
309,0.024965,0.96887,0.178661
325,0.022035,0.968992,0.177196
344,0.022523,0.965452,0.181224
359,0.021791,0.968626,0.177806
379,0.0235,0.965086,0.181835
394,0.020326,0.964475,0.179393
409,0.0235,0.971068,0.178172
425,0.021669,0.96887,0.178539
444,0.024232,0.964475,0.176463
460,0.02411,0.967771,0.18037
476,0.02057,0.969603,0.181957
492,0.021547,0.963865,0.179393
508,0.022645,0.968138,0.180492
529,0.023744,0.968138,0.179882
545,0.01996,0.967649,0.178539
561,0.023378,0.96826,0.18037
576,0.021791,0.967405,0.180248
593,0.022523,0.964842,0.177928
611,0.023012,0.961912,0.177196
629,0.020814,0.967039,0.182079
644,0.022035,0.967161,0.179882
659,0.022035,0.964842,0.177196
679,0.01996,0.969236,0.177684
694,0.023012,0.970823,0.178783
710,0.024843,0.966795,0.178172
729,0.018495,0.965818,0.180614
744,0.024232,0.964964,0.179271
760,0.025575,0.96472,0.178661
776,0.019471,0.96826,0.177196
794,0.026064,0.966307,0.180614
810,0.023012,0.969236,0.176219
828,0.023622,0.968016,0.178539
843,0.021669,0.968138,0.178783
861,0.022035,0.966673,0.178295
877,0.023134,0.969358,0.179149
892,0.026064,0.967649,0.180736
908,0.019838,0.964475,0.182201
928,0.02057,0.964475,0.176952
943,0.022523,0.968748,0.183422
961,0.019349,0.969236,0.179271
977,0.023012,0.969603,0.179393
995,0.019838,0.977416,0.178417
1010,0.021425,0.966917,0.181469
1027,0.022523,0.969725,0.179515
1043,0.026674,0.965818,0.180004
1060,0.025941,0.966429,0.176708
1075,0.01764,0.967405,0.177928
1095,0.022768,0.975584,0.179637
1110,0.023012,0.970213,0.179393
1130,0.023134,0.9718,0.176708
1147,0.023134,0.971678,0.183178
1161,0.020692,0.969969,0.184154
1180,0.020204,0.970091,0.17976
1196,0.02289,0.967649,0.18391
1211,0.022645,0.970945,0.184032
1228,0.022157,0.971556,0.181102
1243,0.021425,0.96887,0.177318
1261,0.022035,0.967161,0.181957
1278,0.024354,0.968748,0.179027
1294,0.027162,0.966062,0.18391
1309,0.022768,0.970701,0.17976
1328,0.021547,0.96887,0.17744
1344,0.020692,0.966184,0.181713
1359,0.023378,0.964353,0.178417
1378,0.02057,0.967283,0.177562
1396,0.02289,0.966673,0.182689
1410,0.027284,0.973021,0.176463
1426,0.023988,0.964842,0.17805
1444,0.020204,0.964597,0.180492
1461,0.021181,0.967894,0.177928
1477,0.020692,0.966673,0.179637
1495,0.022768,0.966917,0.177074
1510,0.022401,0.971312,0.178539
1528,0.023988,0.966307,0.179149
1546,0.022157,0.962156,0.177928
1562,0.022401,0.964964,0.179271
1578,0.019349,0.971678,0.179149
1597,0.021547,0.96472,0.181591
1612,0.019593,0.966795,0.176585
1629,0.023012,0.966062,0.183666
1644,0.021913,0.970213,0.179393
1662,0.022645,0.970457,0.179515
1677,0.02057,0.966429,0.179515
1695,0.022645,0.964353,0.175609
1710,0.026186,0.965086,0.18037
1729,0.021303,0.969114,0.182079
1743,0.025941,0.969725,0.179515
1762,0.024721,0.969358,0.180126
1777,0.024232,0.964842,0.176952
1794,0.023744,0.968138,0.176219
1810,0.021547,0.96472,0.178417
1829,0.025087,0.967039,0.177806
1844,0.025697,0.963865,0.180126
1860,0.024721,0.967039,0.178539
1878,0.019593,0.965696,0.179027
1894,0.02289,0.965452,0.177562
1909,0.020814,0.969114,0.178417
1930,0.020326,0.966551,0.176585
1945,0.021058,0.966184,0.18037
1963,0.02411,0.967894,0.182079
1979,0.021913,0.96826,0.182445
1995,0.020082,0.963133,0.180614
2011,0.02289,0.968748,0.177196
2026,0.021791,0.970823,0.180736
2042,0.022401,0.970579,0.182201
2062,0.020692,0.96472,0.182201
2078,0.022768,0.970579,0.176463
2094,0.023012,0.9624,0.180004
2112,0.022768,0.965696,0.177928
2128,0.021791,0.965696,0.177928
2145,0.016297,0.966673,0.174999
2161,0.024477,0.959592,0.179515
2180,0.023256,0.965696,0.175975
2194,0.022035,0.969725,0.179882
2213,0.024965,0.963133,0.176219
2228,0.02289,0.969236,0.182567
2244,0.023012,0.966795,0.177562
2262,0.023012,0.969481,0.181347
2278,0.022035,0.966184,0.177562
2295,0.023256,0.968992,0.179271
2311,0.021303,0.96826,0.178417
2329,0.023744,0.963377,0.180004
2344,0.024232,0.971312,0.179393
2363,0.023134,0.963865,0.175975
2378,0.021425,0.965208,0.182079
2396,0.024354,0.962888,0.182811
2411,0.021058,0.968138,0.176952
2430,0.024477,0.966429,0.178905
2445,0.022035,0.967527,0.175975
2462,0.023866,0.968748,0.176219
2478,0.021669,0.96887,0.180492
2497,0.022035,0.969236,0.177196
2513,0.024354,0.969603,0.176708
2531,0.023866,0.963133,0.177684
2546,0.02289,0.969481,0.177318
2561,0.021547,0.970091,0.176708
2577,0.024354,0.969603,0.176952
2596,0.021791,0.960081,0.178783
2612,0.022401,0.963987,0.179637
2630,0.022768,0.967771,0.178417
2645,0.025697,0.968382,0.177318
2662,0.026796,0.963133,0.179637
2680,0.022768,0.964353,0.179393
2695,0.022157,0.963499,0.179515
2712,0.024232,0.965818,0.179027
2729,0.022523,0.964964,0.177562
2745,0.021425,0.961301,0.178295
2764,0.022768,0.966184,0.180614
2779,0.023988,0.962766,0.178783
2795,0.022401,0.967527,0.178295
2813,0.027284,0.975707,0.180126
2829,0.021181,0.967894,0.177806
2845,0.02289,0.972288,0.179637
2863,0.0235,0.965696,0.179149
2880,0.022401,0.968992,0.17744
2895,0.022035,0.970579,0.175243
2911,0.024232,0.964353,0.178661
2929,0.022035,0.963377,0.178172
2944,0.024599,0.964475,0.182079
2962,0.021181,0.967771,0.181591
2978,0.021791,0.971068,0.178417
2996,0.022523,0.955075,0.175731
3012,0.024477,0.966062,0.178539
3029,0.01764,0.973875,0.182079
3044,0.023744,0.958982,0.175609
3062,0.021791,0.963621,0.177806
3078,0.020692,0.968016,0.178905
3096,0.023378,0.968016,0.178783
3112,0.020326,0.964475,0.178905
3127,0.025087,0.968382,0.179393
3147,0.02411,0.96826,0.182323
3164,0.018495,0.968626,0.179393
3179,0.024843,0.963743,0.176097
3196,0.024599,0.968016,0.180492
3213,0.022157,0.966062,0.17683
3229,0.024843,0.971678,0.179637
3246,0.024721,0.965452,0.182079
3263,0.01996,0.970701,0.18098
3279,0.023866,0.967161,0.177928
3294,0.023744,0.966795,0.178905
3313,0.019471,0.966551,0.180004
3328,0.021791,0.967161,0.178905
3346,0.020448,0.967161,0.179515
3361,0.022645,0.968016,0.178905
3380,0.025331,0.969481,0.17805
3395,0.024232,0.969358,0.17976
3411,0.025575,0.963377,0.180126
3430,0.021669,0.964597,0.176463
3447,0.023256,0.962888,0.178905
3463,0.023256,0.969481,0.179393
3478,0.024232,0.968504,0.17805
3496,0.024232,0.969847,0.178539
3513,0.023988,0.966795,0.178783
3531,0.021791,0.970701,0.179393
3547,0.021791,0.967283,0.178783
3563,0.02411,0.968138,0.177806
3577,0.02289,0.969358,0.179515
3596,0.024354,0.967283,0.17976
3613,0.024721,0.966795,0.179515
3631,0.018495,0.967649,0.175853
3646,0.024965,0.967283,0.17683
3661,0.021547,0.964597,0.17683
3680,0.018617,0.968382,0.18037
3698,0.024843,0.963499,0.177196
3712,0.021547,0.967405,0.179027
3730,0.02289,0.965696,0.176341
3745,0.024354,0.965818,0.17976
3763,0.020692,0.964842,0.17805
3780,0.023378,0.964231,0.17744
3796,0.021303,0.966062,0.182934
3812,0.021791,0.96887,0.179149
3830,0.019716,0.967649,0.181469
3846,0.023012,0.966917,0.176463
3865,0.022157,0.96533,0.178539
3880,0.021181,0.964353,0.179637
3897,0.024232,0.961301,0.178905
3912,0.020936,0.962888,0.179271
3930,0.023012,0.967649,0.177196
3946,0.018495,0.967771,0.180492
3964,0.02411,0.973143,0.17683
3979,0.024354,0.96887,0.180614
3994,0.021303,0.961668,0.181347
4013,0.018495,0.967405,0.178295
4029,0.023378,0.964109,0.181347
4045,0.023866,0.965086,0.17744
4063,0.021303,0.96533,0.176097
4078,0.022523,0.969969,0.176463
4097,0.022401,0.963621,0.177806
4114,0.018373,0.969969,0.179149
4132,0.022401,0.969358,0.176952
4147,0.021913,0.970335,0.179149
4163,0.025697,0.966184,0.178172
4181,0.023134,0.966062,0.17805
4196,0.027651,0.962766,0.176952
4212,0.023988,0.968016,0.179149
4228,0.023744,0.964964,0.177318
4247,0.023744,0.966917,0.17976
4262,0.022279,0.965696,0.176097
4281,0.023378,0.962522,0.180126
4297,0.024354,0.966184,0.178295
4314,0.019471,0.970579,0.179027
4330,0.022035,0.979125,0.180736
4345,0.02411,0.972166,0.183178
4364,0.020936,0.973387,0.180614
4379,0.021669,0.967771,0.176341
4397,0.019593,0.96472,0.179882
4413,0.018129,0.966307,0.182323
4432,0.02289,0.967405,0.178783
4447,0.021547,0.962888,0.176952
4464,0.024232,0.965208,0.180004
4482,0.021303,0.966551,0.176585
4497,0.022279,0.967283,0.17976
4513,0.022768,0.964597,0.180248
4531,0.022523,0.965574,0.176097
4546,0.023866,0.965818,0.180248
4564,0.019105,0.97119,0.181713
4580,0.024843,0.969969,0.17683
4595,0.021425,0.967649,0.179637
4610,0.022035,0.96472,0.179515
4631,0.022401,0.968138,0.177562
4646,0.022401,0.966307,0.178905
4664,0.021791,0.96594,0.177684
4682,0.026796,0.966307,0.178783
4697,0.020326,0.971678,0.182323
4712,0.022157,0.964964,0.175609
4731,0.02057,0.963377,0.180614
4747,0.026308,0.963621,0.176708
4763,0.023134,0.970579,0.175365
4783,0.023134,0.964109,0.178661
4799,0.022035,0.964231,0.178172
4814,0.02643,0.967894,0.177684
4830,0.022523,0.963987,0.179393
4847,0.023622,0.962278,0.179271
4865,0.022523,0.968138,0.18037
4880,0.020692,0.969847,0.180126
4897,0.021913,0.9624,0.181102
4914,0.023744,0.962644,0.175365
4931,0.024721,0.96472,0.178661
4949,0.021058,0.966795,0.180126
4964,0.020448,0.968992,0.175365
4980,0.021791,0.964842,0.181102
4998,0.021547,0.964842,0.179149
5013,0.02057,0.964109,0.180126
5031,0.020936,0.972899,0.178539
5050,0.023256,0.970701,0.179637
5064,0.023012,0.967649,0.179393
5083,0.024965,0.966917,0.18037
5098,0.019227,0.965696,0.17744
5114,0.0235,0.969969,0.178661
5134,0.024477,0.967771,0.180248
5148,0.020692,0.969236,0.179393
5166,0.023256,0.967161,0.18098
5181,0.024965,0.964109,0.18098
5196,0.022279,0.966429,0.177684
5212,0.022401,0.971922,0.17805
5231,0.017274,0.969847,0.18098
5248,0.024232,0.96533,0.181224
5263,0.022279,0.967405,0.178172
5282,0.021547,0.966307,0.180614
5298,0.01996,0.965086,0.177318
5316,0.02704,0.967894,0.179027
5331,0.022645,0.968382,0.178661
5348,0.023134,0.963987,0.179515
5364,0.02411,0.966184,0.17976
5383,0.019716,0.966307,0.180248
5397,0.022523,0.967161,0.177562
5413,0.022645,0.968138,0.178905
5431,0.01996,0.968138,0.17805
5448,0.021303,0.967405,0.178539
5465,0.022157,0.974486,0.182079
5481,0.021058,0.96472,0.176708
5496,0.021425,0.967527,0.179637
5516,0.021913,0.954709,0.17451
5531,0.024843,0.969725,0.18098
5546,0.021425,0.962278,0.179637
5564,0.02289,0.963377,0.176463
5583,0.020814,0.964475,0.18037
5598,0.023134,0.966429,0.176463
5614,0.0235,0.967771,0.180492
5632,0.024843,0.960447,0.178661
5649,0.024599,0.963743,0.176097
5664,0.01996,0.966917,0.176463
5680,0.02057,0.968626,0.179637
5698,0.022645,0.969969,0.179882
5715,0.020936,0.964842,0.17744
5730,0.021669,0.963743,0.179637
5746,0.021913,0.963377,0.176952
5765,0.023988,0.970335,0.179515
5780,0.019105,0.969358,0.181713
5798,0.023622,0.967039,0.178539
5814,0.021058,0.96533,0.180492
5834,0.022523,0.967527,0.17683
5849,0.022401,0.967405,0.180736
5864,0.02289,0.967527,0.180004
5882,0.020692,0.969603,0.176708
5898,0.021669,0.968138,0.175975
5915,0.022523,0.963987,0.179882
5932,0.023744,0.974242,0.180736
5947,0.024477,0.96472,0.179027
5967,0.022768,0.965574,0.179149
5982,0.02411,0.967527,0.182689
5997,0.022401,0.969236,0.180126
6017,0.022157,0.964964,0.179271
6031,0.019227,0.962522,0.182323
6046,0.02997,0.962034,0.176708
6070,0.022401,0.965452,0.177074
6082,0.020814,0.96826,0.177928
6101,0.024232,0.962278,0.18037
6117,0.022401,0.966917,0.180614
6133,0.021913,0.963499,0.176952
6150,0.020326,0.969481,0.17805
6167,0.023378,0.969481,0.179027
6182,0.021791,0.962156,0.179149
6197,0.022645,0.968748,0.179027
6215,0.024477,0.964842,0.18098
6231,0.022279,0.966429,0.179149
6248,0.018861,0.959104,0.178417
6265,0.024721,0.971922,0.178783
6281,0.02057,0.963743,0.178783
6299,0.019593,0.969114,0.181102
6314,0.019227,0.966184,0.177684
6329,0.023622,0.964231,0.180126
6346,0.020936,0.970213,0.179393
6365,0.019105,0.963987,0.173167
6383,0.024599,0.964353,0.180248
6398,0.0235,0.965818,0.178783
6415,0.024354,0.96887,0.179637
6432,0.023378,0.965574,0.178172
6450,0.025697,0.966429,0.179393
6466,0.020814,0.966184,0.18098
6481,0.01996,0.969603,0.179271
6497,0.021058,0.967771,0.180248
6515,0.021791,0.968504,0.179027
6532,0.021669,0.964597,0.178905
6549,0.020814,0.965086,0.17976
6565,0.022645,0.966062,0.179515
6582,0.021791,0.966062,0.179027
6596,0.019716,0.964231,0.179271
6616,0.019716,0.96826,0.180126
6632,0.02411,0.969481,0.17683
6648,0.017884,0.967649,0.182079
6664,0.021547,0.966184,0.180248
6680,0.021791,0.970335,0.174876
6699,0.021913,0.962278,0.179637
6715,0.024354,0.968626,0.180736
6732,0.023134,0.967161,0.181102
6748,0.023744,0.967283,0.178783
