       8,  -0.261430,  -0.057926,   0.945431
      24,  -0.262894,  -0.061954,   0.943234
      40,  -0.258378,  -0.057438,   0.938961
      56,  -0.258988,  -0.057316,   0.943844
      72,  -0.262162,  -0.059391,   0.944943
      88,  -0.263139,  -0.058414,   0.939449
     103,  -0.261674,  -0.061344,   0.937618
     119,  -0.261674,  -0.058414,   0.940426
     135,  -0.262528,  -0.060490,   0.937374
     151,  -0.267045,  -0.059513,   0.938961
     167,  -0.268998,  -0.055240,   0.942135
     183,  -0.270829,  -0.055362,   0.940304
     199,  -0.270463,  -0.058536,   0.938229
     215,  -0.270829,  -0.061466,   0.936886
     231,  -0.266557,  -0.064640,   0.931148
     247,  -0.261796,  -0.059147,   0.923091
     263,  -0.260331,  -0.065006,   0.922481
     279,  -0.263139,  -0.059269,   0.921748
     295,  -0.257645,  -0.063419,   0.923823
     311,  -0.253250,  -0.063175,   0.925533
     327,  -0.249710,  -0.060123,   0.927730
     343,  -0.248733,  -0.061710,   0.918696
     359,  -0.254593,  -0.065495,   0.918696
     375,  -0.252640,  -0.068913,   0.922847
     391,  -0.254959,  -0.072697,   0.931148
     407,  -0.264481,  -0.069645,   0.935543
     423,  -0.270707,  -0.067326,   0.947262
     439,  -0.276201,  -0.073430,   0.948361
     455,  -0.252274,  -0.081487,   0.940548
     471,  -0.256546,  -0.066715,   0.938717
     488,  -0.266557,  -0.067204,   0.949216
     504,  -0.266923,  -0.070988,   0.930660
     520,  -0.263627,  -0.074528,   0.933956
     536,  -0.264604,  -0.077947,   0.935543
     552,  -0.267778,  -0.076848,   0.937130
     568,  -0.269609,  -0.074162,   0.941525
     584,  -0.271440,  -0.068669,   0.943478
     600,  -0.269120,  -0.072209,   0.942257
     616,  -0.273271,  -0.069890,   0.947384
     632,  -0.267411,  -0.072331,   0.957517
     648,  -0.267289,  -0.076726,   0.940914
     664,  -0.265214,  -0.075749,   0.936642
     680,  -0.262040,  -0.073186,   0.928096
     696,  -0.264604,  -0.075383,   0.931270
     712,  -0.266068,  -0.071232,   0.931270
     728,  -0.259598,  -0.074528,   0.927852
     744,  -0.261307,  -0.078313,   0.926509
     761,  -0.256424,  -0.080388,   0.924556
     776,  -0.253495,  -0.081609,   0.917842
     792,  -0.256791,  -0.070378,   0.946530
     808,  -0.263261,  -0.065006,   0.949094
     824,  -0.250565,  -0.072575,   0.941403
     840,  -0.256180,  -0.075993,   0.942623
     856,  -0.266801,  -0.070500,   0.930538
     872,  -0.265336,  -0.070378,   0.927120
     888,  -0.262162,  -0.076482,   0.935787
     904,  -0.260331,  -0.077825,   0.938473
     920,  -0.273759,  -0.068180,   0.948361
     936,  -0.274980,  -0.072697,   0.947384
     953,  -0.273149,  -0.074284,   0.940670
     967,  -0.268754,  -0.069401,   0.941036
     984,  -0.259720,  -0.077092,   0.938107
    1010,  -0.260453,  -0.070988,   0.940914
    1031,  -0.260453,  -0.072209,   0.947751
    1047,  -0.260087,  -0.079900,   0.936031
    1063,  -0.267533,  -0.072941,   0.927242
    1079,  -0.274126,  -0.075017,   0.930294
    1095,  -0.269853,  -0.079900,   0.928462
    1112,  -0.267900,  -0.078313,   0.930416
    1135,  -0.260575,  -0.078069,   0.926875
    1159,  -0.255692,  -0.070866,   0.939449
    1174,  -0.259720,  -0.072575,   0.947629
    1190,  -0.260087,  -0.080877,   0.938351
    1206,  -0.256424,  -0.078923,   0.934566
    1222,  -0.258255,  -0.077703,   0.937374
    1238,  -0.259110,  -0.071477,   0.939327
    1255,  -0.269609,  -0.069645,   0.947018
    1270,  -0.270097,  -0.075993,   0.943478
    1286,  -0.266557,  -0.080510,   0.942746
    1301,  -0.274980,  -0.070256,   0.940304
    1317,  -0.268144,  -0.080144,   0.931881
    1333,  -0.265824,  -0.080632,   0.928829
    1349,  -0.267045,  -0.074406,   0.942623
    1365,  -0.270219,  -0.070134,   0.951657
    1381,  -0.272172,  -0.075505,   0.941036
    1396,  -0.269853,  -0.077947,   0.939449
    1412,  -0.263627,  -0.079167,   0.939327
    1428,  -0.264359,  -0.083196,   0.933223
    1444,  -0.258622,  -0.075139,   0.932491
    1461,  -0.263139,  -0.075261,   0.926998
    1476,  -0.268022,  -0.073186,   0.927120
    1492,  -0.266313,  -0.080144,   0.929927
    1508,  -0.261552,  -0.079289,   0.935787
    1524,  -0.267778,  -0.071721,   0.932735
    1540,  -0.267045,  -0.070500,   0.933834
    1556,  -0.260575,  -0.075017,   0.928951
    1572,  -0.259110,  -0.074162,   0.926875
    1588,  -0.259354,  -0.074895,   0.930294
    1604,  -0.256913,  -0.077458,   0.930294
    1621,  -0.264726,  -0.070256,   0.940182
    1636,  -0.269731,  -0.080144,   0.929439
    1652,  -0.268510,  -0.078923,   0.919307
    1668,  -0.280962,  -0.071232,   0.934688
    1684,  -0.269120,  -0.079534,   0.939694
    1700,  -0.263749,  -0.074773,   0.934200
    1716,  -0.261552,  -0.068913,   0.930660
    1731,  -0.251907,  -0.075383,   0.927608
    1747,  -0.258255,  -0.068303,   0.950803
    1763,  -0.262772,  -0.071843,   0.953610
    1779,  -0.260087,  -0.072087,   0.938717
    1795,  -0.268754,  -0.073918,   0.939327
    1811,  -0.265824,  -0.072941,   0.933590
    1828,  -0.260575,  -0.072331,   0.933590
    1843,  -0.260697,  -0.068791,   0.931148
    1860,  -0.259720,  -0.068303,   0.930294
    1876,  -0.261063,  -0.073674,   0.925899
    1892,  -0.260453,  -0.073674,   0.926509
